vehicle_id,timestamp,x_position,y_position,speed,vehicle_density,mobility_pattern,RSU_id,link_quality_dB,bandwidth_MHz,URLLC_flag,interference_dB,tx_power_mW,rx_power_mW,residual_energy_J,energy_consumed_J,route_id,hop_count,end_to_end_delay_ms,throughput_Mbps,routing_stability,reward_value,optimal_action
V1571,1472,73.84492093,99.15327758,5.959096534,71,highway,RSU_5,29.66396402,15,0,12.12599453,107.9718976,86.78734342,503.4328001,7.678263401,R6,3,5.929333538,38.40315006,unstable,6.400024551,next-hop
V1572,1473,87.85155613,20.831539,26.76992931,98,highway,RSU_1,24.30675645,20,0,10.71640764,161.036901,117.5919084,769.0600089,6.556181335,R4,6,6.943290641,45.46521463,stable,6.482517043,next-hop
V1573,1474,40.41403217,35.54393374,17.81874749,20,highway,RSU_5,17.00571407,20,0,13.39096142,96.58756141,50.30186957,775.7429483,7.160596418,R9,8,37.86595532,39.56084633,stable,0.973154322,next-hop
V1574,1475,32.70331616,66.92190299,14.95625587,85,urban,RSU_5,24.04162256,10,0,12.97624404,191.2488238,107.3060565,777.8597162,7.372823864,R8,9,17.23591871,5.729216417,stable,0.25867159,stay
V1575,1476,66.75933856,48.38025399,17.42918202,83,rural,RSU_2,19.55168779,20,1,4.667537399,150.8458303,73.43738123,860.8765329,7.175298016,R8,9,18.84129141,16.76280856,stable,0.817931713,stay
V1576,1477,80.78459419,41.83895334,21.68538826,27,rural,RSU_3,39.02157041,15,1,12.82040934,183.1293832,95.53148472,960.6346978,4.080171134,R2,8,33.01601208,49.50969735,stable,1.458764537,next-hop
V1577,1478,76.22851348,35.78112493,5.319135663,44,highway,RSU_5,32.87579604,25,0,4.277258635,187.4289853,98.54373261,995.0851039,3.803502039,R5,7,38.3679167,34.3456019,stable,0.857129608,stay
V1578,1479,79.78136489,59.37806319,26.78879641,85,rural,RSU_4,33.73457886,25,0,13.22815075,146.8531895,71.43743115,850.5333773,4.856198901,R2,8,30.1497913,8.065297921,stable,0.218945598,stay
V1579,1480,43.55833148,57.55934286,16.16848813,92,urban,RSU_3,25.89923165,25,0,12.01417214,161.8408725,119.679715,756.9993588,8.269152184,R3,2,36.78675086,25.99871913,unstable,0.62404986,stay
V1580,1481,81.78342162,16.14578341,13.57416299,92,highway,RSU_3,17.7491207,15,0,9.408193966,163.8464768,57.22750196,570.4973992,9.444439318,R8,6,47.34737764,49.13755071,stable,0.943364946,next-hop
V1581,1482,12.02090554,47.17398375,8.456139141,96,urban,RSU_4,21.66791215,20,0,10.34888179,135.2576988,60.99203596,692.0875897,5.097214963,R5,4,43.43719753,49.67771638,stable,1.092695472,next-hop
V1582,1483,54.4489098,55.34717762,15.98663436,89,urban,RSU_1,21.4927776,20,1,3.353030521,132.1805897,112.4534194,786.2283328,1.771895235,R4,7,15.8361643,24.46010689,unstable,1.526853737,next-hop
V1583,1484,0.57586605,57.02869387,17.40806928,98,rural,RSU_2,27.16948377,20,0,2.518507359,102.3425863,58.34259135,999.9042406,9.444686791,R5,6,45.80562415,45.18738541,unstable,0.892056127,stay
V1584,1485,32.45858299,21.01071929,15.09116736,70,rural,RSU_5,26.52449467,20,1,6.298407643,126.0697473,76.69003853,563.4908117,1.723853877,R8,4,18.37689149,31.63965401,unstable,1.704470165,next-hop
V1585,1486,36.64615349,74.22713923,21.96650235,72,urban,RSU_1,25.83520543,25,0,12.67827555,198.8908329,101.3199548,896.5382356,2.431986459,R7,7,34.72647166,27.9243207,stable,0.77980216,stay
V1586,1487,39.61726916,2.519909482,15.52241322,34,rural,RSU_4,27.39943667,15,1,8.055212451,112.3833893,105.4044303,999.4700991,8.809102116,R6,3,44.36223456,23.53741199,unstable,0.442482162,stay
V1587,1488,69.54672067,35.48318555,29.03543945,69,urban,RSU_2,39.67557705,10,0,4.904122391,171.492909,116.8268424,902.6456415,5.963306865,R2,5,33.05507573,45.14585179,stable,1.306143618,next-hop
V1588,1489,38.85581013,78.02126485,19.98193795,90,urban,RSU_2,22.45884077,15,1,12.8491357,87.12169641,105.2701684,883.5720798,4.174175781,R5,6,41.27882612,32.95070019,stable,0.756505268,stay
V1589,1490,44.86936226,56.38929211,25.18694839,94,highway,RSU_2,30.38172901,20,0,4.972154362,136.0962557,109.1172669,629.3405685,9.378187179,R9,8,46.7306199,20.02089397,unstable,0.33465015,stay
V1590,1491,23.75441309,26.11624325,7.733897578,57,urban,RSU_4,20.9876936,20,1,12.6014184,87.00921583,116.4563204,501.6812536,9.6445575,R9,6,48.51216793,27.13695967,stable,0.462939025,stay
V1591,1492,37.32517916,69.49531193,14.93228232,59,urban,RSU_1,26.66515665,15,0,7.888733902,137.0959921,88.75813846,612.993544,3.976864247,R9,7,23.47848186,24.98356807,unstable,1.024336278,next-hop
V1592,1493,22.72696273,56.73909442,13.42119254,85,rural,RSU_5,20.00123083,15,0,8.025433534,83.3062953,74.04034221,894.9000575,8.815817296,R3,5,49.6745693,25.30193529,stable,0.421195721,stay
V1593,1494,7.319592377,79.62436095,19.2370597,58,highway,RSU_2,28.95480588,25,0,5.545354928,153.5953726,103.3129201,553.6405993,7.106759667,R9,6,17.22565237,19.02244118,stable,1.033241301,next-hop
V1594,1495,60.34485934,73.50251862,26.527838,93,rural,RSU_2,21.62529466,20,0,13.70226227,150.381092,61.44791105,648.0591874,3.470422356,R9,8,25.79839598,33.48307779,stable,1.26317018,next-hop
V1595,1496,66.82127986,61.0107922,6.958455444,36,highway,RSU_1,15.91972292,15,0,3.154208584,175.7411867,54.7762169,781.2526355,9.47289413,R5,6,39.23175018,7.350682568,unstable,0.092636714,stay
V1596,1497,61.9490346,48.81776753,6.814369951,26,rural,RSU_2,35.38177729,20,0,3.877281917,149.9943443,104.9731606,789.9051502,1.567622014,R6,7,48.65691056,44.87734862,stable,0.906645976,stay
V1597,1498,46.34940438,13.31821257,26.2579427,58,urban,RSU_2,18.2063778,15,0,10.26650199,191.1198995,116.5469951,771.4943452,3.861480693,R7,9,7.382361256,23.69286354,stable,3.170773453,next-hop
V1598,1499,37.97857802,26.13330179,10.32125215,87,highway,RSU_4,24.20096998,20,0,13.05149845,173.9725537,80.97128615,990.4417477,4.566354496,R6,2,47.55387635,41.03881109,stable,0.817332581,stay
V1599,1500,86.33336496,41.90994729,21.71883136,54,highway,RSU_3,26.92944023,15,0,3.240866252,95.91878244,61.27934174,506.1427978,7.215878958,R5,7,49.94039739,37.82713164,stable,0.685286758,stay
V1600,1501,51.90817851,59.9299287,18.57195331,70,highway,RSU_1,25.81200001,20,1,11.53877924,111.8567826,84.79146833,743.799255,1.345897238,R1,7,45.93107486,26.23332352,stable,0.557686458,stay
V1601,1502,47.91818776,51.37078552,25.82233987,66,highway,RSU_1,33.14164409,10,1,11.65264993,83.14767173,77.53224964,752.2103102,9.007992117,R4,9,9.877289693,13.94197544,stable,1.321438408,next-hop
V1602,1503,2.564206581,28.8184526,8.127222746,55,rural,RSU_1,29.9194149,25,0,9.559795492,126.3360802,76.07317578,646.6610666,6.931926491,R8,7,42.83151164,30.29952594,stable,0.63809275,stay
V1603,1504,34.12478276,0.646435779,8.244574143,83,rural,RSU_4,22.38427957,10,0,8.327464626,141.1443505,93.9656588,762.5356378,3.47520548,R8,2,33.78928116,47.66325195,stable,1.375850666,next-hop
V1604,1505,38.01956188,49.62392219,18.92045901,32,highway,RSU_4,16.292575,25,1,6.174140871,193.5135499,62.23150003,836.6399204,6.925078845,R6,8,5.428694271,13.35976082,unstable,2.391702095,next-hop
V1605,1506,39.88227809,28.56259886,28.65946633,37,highway,RSU_5,34.18987796,25,1,6.569003302,142.6720919,76.63370841,836.3779538,5.832315279,R3,5,49.29692952,16.52056003,stable,0.276800357,stay
V1606,1507,58.01723692,73.46083007,15.37494396,40,highway,RSU_4,23.81317817,15,0,10.76763514,173.723365,110.8073787,543.9284879,4.026481859,R8,3,11.77356755,49.68524553,stable,4.179802321,next-hop
V1607,1508,53.36025467,2.394626527,13.17355251,84,rural,RSU_1,37.24311852,10,1,2.848734786,112.1628815,101.0765568,901.2299903,1.257368234,R7,6,22.85696286,45.16569387,stable,1.963440985,next-hop
V1608,1509,60.79050928,58.48278113,20.16723308,27,highway,RSU_5,24.87641934,25,0,9.604154838,98.37901247,53.89119268,965.354915,5.959906088,R9,9,6.362262682,29.72974325,unstable,4.613226432,next-hop
V1609,1510,76.48832615,94.14742375,28.26121501,67,highway,RSU_3,32.94146515,20,1,5.623518502,177.3003505,85.97326572,561.805929,1.739633633,R3,7,18.92836017,36.26335345,stable,1.898424851,next-hop
V1610,1511,81.29857387,17.44092671,25.92319582,62,highway,RSU_2,38.48911758,15,0,8.065876855,109.6910174,56.39067225,708.3201429,8.291587202,R6,6,30.57465755,24.93780492,stable,0.732720571,stay
V1611,1512,71.81230762,47.16494908,29.88709027,72,rural,RSU_2,31.27881127,15,0,9.26673504,184.5602141,117.02475,755.8751139,1.79673087,R1,3,46.88839051,23.18417045,stable,0.47648708,stay
V1612,1513,95.5523696,9.142199182,5.56421458,46,urban,RSU_5,25.33722283,20,0,13.51357147,100.3819851,67.12484486,567.4108447,4.858653478,R8,6,49.56640368,24.94343934,stable,0.45464625,stay
V1613,1514,1.823258268,62.56819123,7.821453618,38,urban,RSU_3,29.18498172,20,0,9.527973548,182.1903849,115.2834718,751.6920251,4.91096613,R2,3,24.05112238,23.64874489,stable,0.934160247,next-hop
V1614,1515,19.57779857,55.05316806,20.23669408,42,rural,RSU_2,28.58612971,25,0,4.953074431,172.7417096,108.3805886,603.4294183,6.005814959,R5,5,24.26827491,35.39997552,stable,1.398635377,next-hop
V1615,1516,0.756287498,40.73655242,25.51441098,69,urban,RSU_5,29.62050092,20,1,3.032972891,153.3464808,88.59551043,967.6804787,1.355571011,R6,5,12.21545443,19.87054816,stable,1.613117147,next-hop
V1616,1517,64.74747142,52.13770215,12.13110856,70,highway,RSU_4,18.67049964,15,0,10.15084919,182.0264813,73.5413201,724.2351709,2.834492028,R4,9,27.42615035,12.68493828,stable,0.434167613,stay
V1617,1518,89.80305489,89.65746585,10.9802772,62,highway,RSU_1,32.46274706,20,0,9.085629153,119.6852141,110.0562676,997.4506257,2.795510656,R9,3,47.30364571,36.79553946,stable,0.749903321,stay
V1618,1519,24.34822966,19.62943023,24.67439498,70,rural,RSU_3,18.62608179,10,0,10.73337266,99.92409748,60.69485907,523.2555741,6.390735532,R3,3,12.44282708,6.408388717,stable,0.451119388,stay
V1619,1520,92.70345448,2.256451171,6.409546346,88,rural,RSU_2,15.36542211,15,0,7.972155529,98.84488101,62.59818797,563.7903722,3.372719794,R2,9,16.99129594,37.3439007,unstable,2.164098138,next-hop
V1620,1521,6.026739029,86.16648847,14.23456619,60,urban,RSU_1,30.61950252,20,1,12.72663602,112.4430697,65.73058742,721.6054003,2.297754828,R3,9,45.10930432,16.8459663,stable,0.35047016,stay
V1621,1522,93.44360268,57.71170824,17.64523056,91,urban,RSU_5,17.9228393,15,1,13.96233587,133.5472559,91.83878285,937.1796425,1.165177651,R5,4,33.18937762,13.56137966,unstable,0.396954248,stay
V1622,1523,35.16226872,89.06584555,19.00871686,30,highway,RSU_2,34.26029092,25,0,2.520057489,185.1227438,72.00276572,777.6128952,8.564903518,R1,2,19.87282571,22.05305019,stable,1.024059796,next-hop
V1623,1524,10.14208284,59.69452234,23.21537892,99,rural,RSU_1,36.64914884,10,0,11.67312497,90.74427826,119.2427008,866.1716103,9.743933774,R4,8,41.57352343,10.28749824,stable,0.150013786,stay
V1624,1525,48.58717592,81.016109,13.87114309,71,urban,RSU_4,38.61841976,25,0,2.457087082,189.8290453,63.65791247,711.7815786,7.32935794,R1,2,9.903386377,22.30203311,stable,2.178666736,next-hop
V1625,1526,25.67765677,42.96733634,20.31710862,42,urban,RSU_3,31.61192407,10,1,7.786256929,191.0593652,106.3927068,520.2560179,4.71441183,R9,7,43.62581146,9.604477497,stable,0.173011729,stay
V1626,1527,28.4872902,74.98599313,19.63438557,68,highway,RSU_5,27.05037232,20,0,8.000841818,167.2683669,56.7085353,823.9062792,2.098098477,R3,6,28.31007497,26.75699299,stable,0.924159324,stay
V1627,1528,30.72899649,91.30414669,18.69040252,57,highway,RSU_2,23.80702702,15,0,11.05083917,188.0340336,74.74125936,817.0007286,5.275943663,R2,6,39.06204937,12.92763872,stable,0.278191933,stay
V1628,1529,80.30258978,57.21229637,21.01208233,66,highway,RSU_4,27.27312735,20,0,6.581242877,172.3983956,67.06337501,535.7140161,5.11589551,R5,3,28.32762162,10.84984634,stable,0.331854009,stay
V1629,1530,53.91612767,18.07851506,11.48622928,91,highway,RSU_3,19.75880571,25,1,12.6717174,143.3961158,118.3785164,585.4407346,4.77888678,R1,7,16.08228149,31.05993334,stable,1.883525005,next-hop
V1630,1531,31.13076992,26.8797615,7.11621884,26,urban,RSU_3,23.71056619,15,0,6.457232753,152.0900271,51.80114058,738.0778994,4.404732231,R7,3,33.83818803,33.13602727,stable,0.935202135,next-hop
V1631,1532,61.03337833,19.86445769,7.981791801,85,rural,RSU_4,32.94826312,20,0,6.452732548,155.3869372,100.5168668,723.3187939,5.47078114,R9,9,11.96560112,5.248289339,stable,0.383906955,stay
V1632,1533,71.61506742,24.68570276,10.61455957,96,rural,RSU_2,20.43557428,20,0,4.89588868,95.22719372,67.34054878,876.2087502,1.658626412,R1,9,15.34416955,22.44548394,stable,1.446215868,next-hop
V1633,1534,27.26240007,30.64154494,17.50494839,81,highway,RSU_3,21.60167839,15,0,10.89029697,103.1664965,106.7874064,693.7065685,1.344651371,R8,2,29.71965511,8.508024052,stable,0.272829489,stay
V1634,1535,41.35491015,55.51337868,26.01106876,48,highway,RSU_5,33.73320639,15,0,2.995633956,142.8042469,71.78570797,831.6501194,1.575642553,R8,7,22.54926116,38.23900074,stable,1.680041963,next-hop
V1635,1536,12.18860933,58.79916295,22.53233355,57,urban,RSU_1,19.4458984,25,0,6.719716117,93.82739753,63.10989715,852.21177,2.799986321,R7,9,38.53410284,35.66853183,unstable,0.897635592,stay
V1636,1537,18.11493495,42.64997472,24.72601511,52,highway,RSU_5,21.14718966,10,0,5.4695797,195.7975155,98.5127896,822.5019298,3.5026323,R4,7,31.26076149,7.237810987,stable,0.196503897,stay
V1637,1538,68.1117854,61.54207798,13.7743906,48,rural,RSU_3,15.43868907,10,1,4.981363256,140.8552734,68.0303575,798.062786,2.525118576,R7,6,22.16008074,47.35627657,stable,2.111757118,next-hop
V1638,1539,18.14383477,8.157492561,15.11634354,98,highway,RSU_1,33.00128999,15,0,2.792783123,125.6103374,83.9882809,902.8417403,3.26725042,R2,9,19.70284707,48.19821583,stable,2.4135839,next-hop
V1639,1540,52.51633837,8.778823706,14.84204715,42,rural,RSU_4,30.44758914,10,0,4.474980504,98.90480451,59.20733956,828.5534867,2.67253657,R6,9,46.09592519,20.06022331,stable,0.408458942,stay
V1640,1541,70.90462617,17.18294604,9.79682961,22,highway,RSU_1,32.35963631,25,1,7.801177333,129.9840677,100.7218608,917.0921732,2.356689336,R5,8,6.803719788,10.87756804,unstable,1.575200895,next-hop
V1641,1542,10.68769231,51.8077498,6.530416454,64,highway,RSU_1,20.35819405,10,1,8.548638918,116.2911424,78.47853435,818.3427634,3.636843955,R5,2,36.09639676,10.14544589,stable,0.244696897,stay
V1642,1543,56.73122196,21.39946787,19.77290232,27,rural,RSU_1,32.18440977,15,1,5.503560759,90.55126054,59.84058316,579.4865084,4.577613668,R8,5,22.63543605,42.83242388,stable,1.846496837,next-hop
V1643,1544,25.65627837,28.32844035,29.73041709,48,urban,RSU_3,29.90941544,25,1,10.45316561,196.0406354,101.9116533,654.7227032,7.698400972,R1,2,21.98109536,25.66233001,stable,1.090488748,next-hop
V1644,1545,96.29268752,40.03128362,9.170742624,21,urban,RSU_2,24.15307448,15,0,6.36531339,111.7973715,57.23535344,665.1776662,9.599949486,R8,2,34.3344548,5.427879828,unstable,0.062088929,stay
V1645,1546,48.35456467,81.1866124,6.167120497,69,highway,RSU_3,25.94564529,25,0,6.774195897,162.8564291,90.23742958,546.9577354,9.270687792,R4,3,43.2709139,46.64084389,stable,0.985172919,next-hop
V1646,1547,80.59925498,1.386213591,24.48829205,84,highway,RSU_2,29.19801258,25,0,12.17411634,90.95870022,92.52396188,846.1533287,5.283404043,R6,6,37.59855104,31.67317967,stable,0.789570222,stay
V1647,1548,55.02265422,64.93788202,11.31465017,39,rural,RSU_4,27.3323044,15,1,9.175567379,189.5802811,115.124535,797.5555732,5.152105801,R6,8,35.15500707,36.06786446,stable,0.974445581,next-hop
V1648,1549,4.341253285,66.8876531,25.74109513,71,rural,RSU_4,31.04570165,20,0,14.39127307,150.8901742,60.5686349,794.8774609,2.131281056,R1,5,27.32911025,42.05992718,stable,1.517702796,next-hop
V1649,1550,63.31513756,79.86557804,22.59841668,56,highway,RSU_4,19.52448944,15,0,6.670915616,158.82464,95.73424518,739.2586506,9.745661139,R8,2,26.11303088,41.83604153,unstable,1.504656974,next-hop
V1650,1551,95.14033422,93.27529391,28.64183843,91,rural,RSU_4,28.51774887,25,0,12.76192645,173.8141233,76.6538007,771.5623134,7.840880174,R4,2,25.7321874,8.411219263,unstable,0.248466607,stay
V1651,1552,60.16118201,2.013784895,15.22318089,46,urban,RSU_4,26.25698707,15,1,11.59838797,152.7098394,78.05700429,504.0436458,8.628114345,R9,3,11.54513585,30.82965319,stable,2.58407749,next-hop
V1652,1553,81.91888594,15.37837055,21.54924599,66,urban,RSU_5,26.52551235,15,1,13.57245606,88.50889501,85.12776274,548.1240347,3.107472991,R7,7,30.17763448,36.33100825,stable,1.172830377,next-hop
V1653,1554,88.42064633,88.61712941,16.62136952,25,rural,RSU_3,26.73455126,25,1,14.43828785,131.5498908,66.36492284,841.6764852,4.609773857,R4,4,19.19589251,8.852919702,stable,0.415090492,stay
V1654,1555,22.80797719,45.85185622,20.76471743,79,rural,RSU_2,37.0367991,10,0,2.099794735,111.4436112,82.28282673,630.7334032,1.923805933,R1,6,32.82025533,15.00804082,stable,0.438041772,stay
V1655,1556,21.20448399,56.45906389,16.23997265,64,rural,RSU_4,35.46568603,25,0,3.147870722,138.4060425,98.07923179,553.9557687,9.467317948,R9,6,29.04508614,22.81165063,stable,0.690714425,stay
V1656,1557,61.09809889,66.30272037,9.715806161,63,urban,RSU_5,30.73924903,15,0,10.76640468,128.5190194,81.99791277,664.3276301,3.572462972,R6,6,47.29658879,44.89362785,stable,0.913469149,stay
V1657,1558,41.10284698,67.90666045,17.6974354,37,highway,RSU_5,32.91217339,25,0,7.072598176,179.1839741,52.97558991,627.241275,6.364087861,R6,2,24.57185594,43.27850295,stable,1.697662909,next-hop
V1658,1559,83.98613029,93.17404033,18.21460504,84,rural,RSU_5,16.0700659,25,0,12.64862632,109.6457063,68.04783733,514.6862318,2.369980261,R1,9,34.89787436,40.19463506,stable,1.128079089,next-hop
V1659,1560,90.00231234,99.69494174,25.26509621,44,rural,RSU_3,33.59979298,10,0,2.155737786,104.1561271,74.60221489,705.2789017,8.225169895,R5,2,31.67611514,49.56245203,stable,1.482411512,next-hop
V1660,1561,35.34213793,72.01574609,23.38801764,46,rural,RSU_4,27.15411721,20,0,12.49070624,194.9703555,74.83047958,513.5145981,2.677102005,R4,2,35.79776411,15.91954932,stable,0.417936903,stay
V1661,1562,23.6870559,28.72212092,21.5947906,26,highway,RSU_5,22.94368911,15,1,3.758145978,193.9419937,55.67048248,500.1954279,8.28445952,R1,9,17.01386864,26.05166645,stable,1.448357214,next-hop
V1662,1563,78.05255152,87.97524023,7.834677389,63,rural,RSU_5,18.49442415,15,0,5.773237572,199.2157958,81.46993861,896.2368753,4.615862932,R7,7,16.5762025,25.10253556,stable,1.468213288,next-hop
V1663,1564,27.48060355,4.922091454,23.01540727,48,rural,RSU_4,16.88021976,10,1,14.5980166,148.2056695,98.43643133,657.4858149,6.199813149,R4,4,30.18550803,35.5521836,stable,1.115791673,next-hop
V1664,1565,82.26143185,23.10808529,17.50762891,63,urban,RSU_3,16.12214214,25,0,2.670775476,93.57727527,53.40704126,783.7931924,3.427379027,R3,2,43.20777116,43.2568979,stable,0.966863198,next-hop
V1665,1566,42.37382536,89.73857175,27.3524884,55,rural,RSU_5,19.04490437,20,0,6.537527962,185.6201289,102.5646921,648.8753847,8.944988108,R2,9,37.40039077,27.12572399,stable,0.635829279,stay
V1666,1567,66.75498993,25.61915144,27.99677335,38,urban,RSU_2,15.75359487,15,0,3.098874083,97.41379811,116.8573642,965.0118486,7.838815995,R8,6,27.00206149,27.11893069,stable,0.925939999,stay
V1667,1568,9.553531383,22.06510596,6.378914765,25,highway,RSU_1,33.31605606,20,0,13.09685728,98.67131912,50.65367095,864.5906158,4.188465676,R5,7,16.47924949,32.37430158,stable,1.922664857,next-hop
V1668,1569,62.38593247,13.81252931,25.51603901,44,rural,RSU_1,21.21535298,20,0,11.13920959,103.2077081,63.55846212,684.5851288,6.268276388,R9,9,39.17062517,38.41135485,stable,0.91793357,stay
V1669,1570,45.17676787,85.91117576,5.942434761,50,rural,RSU_1,24.21851067,25,0,12.40438604,158.4102602,88.04414476,605.3134585,2.160896131,R5,9,46.68107889,14.05853535,stable,0.279552359,stay
V1670,1571,58.66084632,50.00582592,14.17924064,28,urban,RSU_3,35.56790535,25,1,8.854633653,92.86388639,65.26346406,568.9031913,2.444250615,R1,9,14.58591444,48.28367977,stable,3.285852502,next-hop
V1671,1572,16.80142077,67.48932031,18.55749939,93,highway,RSU_5,17.86643741,25,1,6.650360256,173.3937955,103.5238222,881.209342,5.803098585,R5,6,40.95921745,9.142406628,stable,0.165176565,stay
V1672,1573,73.68737449,23.90663841,8.702519966,56,highway,RSU_1,35.88985076,15,0,2.029557055,86.99019151,71.84940205,726.5183787,6.765388901,R5,3,12.76004878,6.039503296,stable,0.405659607,stay
V1673,1574,86.27970775,75.8040421,23.65784531,46,urban,RSU_1,30.98850876,20,1,5.613055057,93.25358728,70.55376976,615.9816894,6.016885424,R8,4,45.53523402,21.14561332,stable,0.404210297,stay
